shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
18,1,267.42957100500644,267.42957100500644,267.42957100500644,0.0,267.42957100500644,97.2773,97.2773,97.2773,0.0,97.2773,9.36e-05,0.0,16.05109754,0.0
19,1,267.73586197042187,267.73586197042187,267.73586197042187,0.0,267.73586197042187,97.2769,97.2769,97.2769,0.0,97.2769,9.23e-05,0.0,16.04998673,0.0
20,1,268.1157492352804,268.1157492352804,268.1157492352804,0.0,268.1157492352804,97.277,97.277,97.277,0.0,97.277,9.91e-05,0.0,16.04860919,0.0
21,1,268.39911575630595,268.39911575630595,268.39911575630595,0.0,268.39911575630595,97.2764,97.2764,97.2764,0.0,97.2764,9.17e-05,0.0,16.04758178,0.0
22,1,268.73754808061676,268.73754808061676,268.73754808061676,0.0,268.73754808061676,97.2773,97.2773,97.2773,0.0,97.2773,9.54e-05,0.0,16.04635486,0.0
23,1,269.05938731941114,269.05938731941114,269.05938731941114,0.0,269.05938731941114,97.2775,97.2775,97.2775,0.0,97.2775,8.87e-05,0.0,16.04518824,0.0
24,1,269.4876361581919,269.4876361581919,269.4876361581919,0.0,269.4876361581919,97.2778,97.2778,97.2778,0.0,97.2778,8.96e-05,0.0,16.04363612,0.0
25,1,269.827520834343,269.827520834343,269.827520834343,0.0,269.827520834343,97.2779,97.2779,97.2779,0.0,97.2779,0.0001063,0.0,16.04240444,0.0
26,1,270.18894160674245,270.18894160674245,270.18894160674245,0.0,270.18894160674245,97.278,97.278,97.278,0.0,97.278,0.0001002,0.0,16.04109489,0.0
27,1,270.3166118513436,270.3166118513436,270.3166118513436,0.0,270.3166118513436,53.0349,53.0349,53.0349,0.0,53.0349,0.0003406,0.0,16.04063234,0.0
28,1,270.6045776324463,270.6045776324463,270.6045776324463,0.0,270.6045776324463,97.2783,97.2783,97.2783,0.0,97.2783,0.0001025,0.0,16.03958912,0.0
29,1,271.005767250861,271.005767250861,271.005767250861,0.0,271.005767250861,97.2784,97.2784,97.2784,0.0,97.2784,9.93e-05,0.0,16.03813591,0.0
30,1,271.2295245334444,271.2295245334444,271.2295245334444,0.0,271.2295245334444,97.2788,97.2788,97.2788,0.0,97.2788,0.0001045,0.0,16.0373255,0.0
31,1,271.60267379851757,271.60267379851757,271.60267379851757,0.0,271.60267379851757,97.2789,97.2789,97.2789,0.0,97.2789,0.0001004,0.0,16.03597417,0.0
32,1,271.91184642354256,271.91184642354256,271.91184642354256,0.0,271.91184642354256,97.2789,97.2789,97.2789,0.0,97.2789,0.0001121,0.0,16.03485467,0.0
33,1,272.2417576824173,272.2417576824173,272.2417576824173,0.0,272.2417576824173,97.279,97.279,97.279,0.0,97.279,9.99e-05,0.0,16.03366022,0.0
34,1,272.57275414970445,272.57275414970445,272.57275414970445,0.0,272.57275414970445,97.2793,97.2793,97.2793,0.0,97.2793,9.98e-05,0.0,16.03246199,0.0
35,1,272.79605495867963,272.79605495867963,272.79605495867963,0.0,272.79605495867963,97.2794,97.2794,97.2794,0.0,97.2794,0.0001006,0.0,16.03165371,0.0
36,1,273.0835546140552,273.0835546140552,273.0835546140552,0.0,273.0835546140552,97.2793,97.2793,97.2793,0.0,97.2793,0.0001016,0.0,16.03061315,0.0
37,1,273.36010095964957,273.36010095964957,273.36010095964957,0.0,273.36010095964957,97.2797,97.2797,97.2797,0.0,97.2797,0.0001091,0.0,16.02961234,0.0
38,1,273.69538232529703,273.69538232529703,273.69538232529703,0.0,273.69538232529703,97.2798,97.2798,97.2798,0.0,97.2798,0.0001015,0.0,16.02839911,0.0
39,1,274.0126594630219,274.0126594630219,274.0126594630219,0.0,274.0126594630219,97.2799,97.2799,97.2799,0.0,97.2799,0.0001071,0.0,16.02725117,0.0
40,1,274.205345437902,274.205345437902,274.205345437902,0.0,274.205345437902,97.2802,97.2802,97.2802,0.0,97.2802,0.000118,0.0,16.02655408,0.0
41,1,280.79420077701707,280.79420077701707,280.79420077701707,0.0,280.79420077701707,42.9713,42.9713,42.9713,0.0,42.9713,0.0026058,0.0,16.00274761,0.0
42,1,281.3018463672788,281.3018463672788,281.3018463672788,0.0,281.3018463672788,42.9876,42.9876,42.9876,0.0,42.9876,0.0002354,0.0,16.00091586,0.0
43,1,281.7805921600375,281.7805921600375,281.7805921600375,0.0,281.7805921600375,42.9635,42.9635,42.9635,0.0,42.9635,0.0026638,0.0,15.99918871,0.0
44,1,286.9946628209591,286.9946628209591,286.9946628209591,0.0,286.9946628209591,53.0298,53.0298,53.0298,0.0,53.0298,0.0005623,0.0,15.98039824,0.0
45,1,291.1818404871092,291.1818404871092,291.1818404871092,0.0,291.1818404871092,52.9999,52.9999,52.9999,0.0,52.9999,0.0007033,0.0,15.9653351,0.0
46,1,297.3441364767532,297.3441364767532,297.3441364767532,0.0,297.3441364767532,53.2117,53.2117,53.2117,0.0,53.2117,7.52e-05,0.0,15.94320958,0.0
47,1,298.9413628638713,298.9413628638713,298.9413628638713,0.0,298.9413628638713,53.032,53.032,53.032,0.0,53.032,0.0006829,0.0,15.93748313,0.0
48,1,304.4560540417733,304.4560540417733,304.4560540417733,0.0,304.4560540417733,53.0364,53.0364,53.0364,0.0,53.0364,0.0007677,0.0,15.91773793,0.0
49,1,305.5935077338481,305.5935077338481,305.5935077338481,0.0,305.5935077338481,42.9953,42.9953,42.9953,0.0,42.9953,0.0001903,0.0,15.91367038,0.0
50,1,305.968875466202,305.968875466202,305.968875466202,0.0,305.968875466202,42.9955,42.9955,42.9955,0.0,42.9955,0.0001818,0.0,15.91232844,0.0
51,1,306.3827994515068,306.3827994515068,306.3827994515068,0.0,306.3827994515068,42.9954,42.9954,42.9954,0.0,42.9954,0.0001854,0.0,15.91084888,0.0
52,1,306.8015110705164,306.8015110705164,306.8015110705164,0.0,306.8015110705164,42.9955,42.9955,42.9955,0.0,42.9955,0.0001871,0.0,15.90935244,0.0
53,1,307.1983241526814,307.1983241526814,307.1983241526814,0.0,307.1983241526814,53.0363,53.0363,53.0363,0.0,53.0363,0.0003398,0.0,15.90793448,0.0
54,2,307.18912768453083,307.20762980164636,307.1983787430886,0.009251058557765646,307.1983787430886,42.9796,42.9954,42.9875,0.007899999999999352,42.9875,0.0014114,0.0012240999999999999,15.907934285,3.305500000028161e-05
55,1,307.58812006797507,307.58812006797507,307.58812006797507,0.0,307.58812006797507,42.9955,42.9955,42.9955,0.0,42.9955,0.0001837,0.0,15.9065418,0.0
56,1,307.9824604754813,307.9824604754813,307.9824604754813,0.0,307.9824604754813,42.9956,42.9956,42.9956,0.0,42.9956,0.0001822,0.0,15.90513309,0.0
57,1,308.43805768225775,308.43805768225775,308.43805768225775,0.0,308.43805768225775,42.9957,42.9957,42.9957,0.0,42.9957,0.0001775,0.0,15.90350581,0.0
58,1,308.8874735639438,308.8874735639438,308.8874735639438,0.0,308.8874735639438,42.9956,42.9956,42.9956,0.0,42.9956,0.0001781,0.0,15.90190088,0.0
59,1,308.9427719520436,308.9427719520436,308.9427719520436,0.0,308.9427719520436,53.0388,53.0388,53.0388,0.0,53.0388,0.0004156,0.0,15.90170342,0.0
60,1,309.19758891841866,309.19758891841866,309.19758891841866,0.0,309.19758891841866,53.1229,53.1229,53.1229,0.0,53.1229,0.0013852,0.0,15.90079357,0.0
61,1,309.3300299608818,309.3300299608818,309.3300299608818,0.0,309.3300299608818,42.9956,42.9956,42.9956,0.0,42.9956,0.0001875,0.0,15.90032071,0.0
62,1,309.3509893308528,309.3509893308528,309.3509893308528,0.0,309.3509893308528,53.2061,53.2061,53.2061,0.0,53.2061,0.0007375,0.0,15.90024588,0.0
63,1,309.70253633050106,309.70253633050106,309.70253633050106,0.0,309.70253633050106,42.9955,42.9955,42.9955,0.0,42.9955,0.0001746,0.0,15.89899086,0.0
64,1,310.18319206670185,310.18319206670185,310.18319206670185,0.0,310.18319206670185,42.9954,42.9954,42.9954,0.0,42.9954,0.0001787,0.0,15.89727519,0.0
65,1,310.27081185619227,310.27081185619227,310.27081185619227,0.0,310.27081185619227,53.1375,53.1375,53.1375,0.0,53.1375,0.0014626,0.0,15.89696247,0.0
66,1,310.5571232151342,310.5571232151342,310.5571232151342,0.0,310.5571232151342,53.0332,53.0332,53.0332,0.0,53.0332,0.0003282,0.0,15.89594068,0.0
67,1,310.5742111272457,310.5742111272457,310.5742111272457,0.0,310.5742111272457,42.9953,42.9953,42.9953,0.0,42.9953,0.0001818,0.0,15.8958797,0.0
68,1,310.7953858697565,310.7953858697565,310.7953858697565,0.0,310.7953858697565,42.9778,42.9778,42.9778,0.0,42.9778,0.0026393,0.0,15.89509045,0.0
69,1,311.02282611684586,311.02282611684586,311.02282611684586,0.0,311.02282611684586,42.9955,42.9955,42.9955,0.0,42.9955,0.0001729,0.0,15.89427891,0.0
70,1,311.47827766062983,311.47827766062983,311.47827766062983,0.0,311.47827766062983,42.9953,42.9953,42.9953,0.0,42.9953,0.0001821,0.0,15.892654,0.0
71,1,311.9358871316217,311.9358871316217,311.9358871316217,0.0,311.9358871316217,42.9954,42.9954,42.9954,0.0,42.9954,0.0001694,0.0,15.89102167,0.0
72,1,312.32109471127205,312.32109471127205,312.32109471127205,0.0,312.32109471127205,42.995,42.995,42.995,0.0,42.995,0.0001634,0.0,15.88964782,0.0
73,1,312.46845756220046,312.46845756220046,312.46845756220046,0.0,312.46845756220046,42.9812,42.9812,42.9812,0.0,42.9812,0.0024458,0.0,15.8891223,0.0
74,2,312.5956792435436,312.6723623462576,312.6340207949006,0.03834155135700712,312.6340207949006,53.0376,53.0385,53.03805,0.0004500000000007276,53.03805,0.0006669499999999999,0.00011995000000000002,15.888531910000001,0.000136719999999535
75,1,312.8304019857951,312.8304019857951,312.8304019857951,0.0,312.8304019857951,42.9953,42.9953,42.9953,0.0,42.9953,0.0001807,0.0,15.88783167,0.0
76,1,313.25747152919666,313.25747152919666,313.25747152919666,0.0,313.25747152919666,42.9952,42.9952,42.9952,0.0,42.9952,0.0001752,0.0,15.88630904,0.0
77,1,313.68635150723367,313.68635150723367,313.68635150723367,0.0,313.68635150723367,42.9952,42.9952,42.9952,0.0,42.9952,0.0001715,0.0,15.8847802,0.0
78,1,314.0238731319114,314.0238731319114,314.0238731319114,0.0,314.0238731319114,53.0134,53.0134,53.0134,0.0,53.0134,0.0003748,0.0,15.8835772,0.0
79,1,314.1780418204826,314.1780418204826,314.1780418204826,0.0,314.1780418204826,42.9951,42.9951,42.9951,0.0,42.9951,0.0001712,0.0,15.88302776,0.0
80,1,314.66015972485366,314.66015972485366,314.66015972485366,0.0,314.66015972485366,42.9952,42.9952,42.9952,0.0,42.9952,0.0001733,0.0,15.88130975,0.0
81,1,315.12593794892655,315.12593794892655,315.12593794892655,0.0,315.12593794892655,42.9953,42.9953,42.9953,0.0,42.9953,0.000167,0.0,15.87965026,0.0
82,1,315.27622893355147,315.27622893355147,315.27622893355147,0.0,315.27622893355147,53.0288,53.0288,53.0288,0.0,53.0288,0.0007036,0.0,15.87911486,0.0
83,1,315.6167896869629,315.6167896869629,315.6167896869629,0.0,315.6167896869629,42.9951,42.9951,42.9951,0.0,42.9951,0.0001677,0.0,15.87790175,0.0
84,1,315.90039741450346,315.90039741450346,315.90039741450346,0.0,315.90039741450346,53.042,53.042,53.042,0.0,53.042,0.0001689,0.0,15.87689163,0.0
85,1,316.08186407336143,316.08186407336143,316.08186407336143,0.0,316.08186407336143,42.995,42.995,42.995,0.0,42.995,0.0001691,0.0,15.87624536,0.0
86,1,316.6438185529114,316.6438185529114,316.6438185529114,0.0,316.6438185529114,42.995,42.995,42.995,0.0,42.995,0.0001644,0.0,15.87424431,0.0
87,1,317.1037258747592,317.1037258747592,317.1037258747592,0.0,317.1037258747592,53.0413,53.0413,53.0413,0.0,53.0413,0.0003241,0.0,15.87260695,0.0
88,1,317.17194234443195,317.17194234443195,317.17194234443195,0.0,317.17194234443195,42.9949,42.9949,42.9949,0.0,42.9949,0.0001678,0.0,15.87236411,0.0
89,1,317.7394250514617,317.7394250514617,317.7394250514617,0.0,317.7394250514617,42.9953,42.9953,42.9953,0.0,42.9953,0.0001721,0.0,15.8703442,0.0
90,1,319.64009625368726,319.64009625368726,319.64009625368726,0.0,319.64009625368726,53.0407,53.0407,53.0407,0.0,53.0407,6.94e-05,0.0,15.86358203,0.0
91,1,322.0585650990397,322.0585650990397,322.0585650990397,0.0,322.0585650990397,53.0457,53.0457,53.0457,0.0,53.0457,0.0005742,0.0,15.85498459,0.0
92,1,322.2414827619923,322.2414827619923,322.2414827619923,0.0,322.2414827619923,53.2015,53.2015,53.2015,0.0,53.2015,0.0001314,0.0,15.85433465,0.0
93,1,324.214956173224,324.214956173224,324.214956173224,0.0,324.214956173224,69.9997,69.9997,69.9997,0.0,69.9997,0.000306,0.0,15.84732536,0.0
94,1,324.585295990496,324.585295990496,324.585295990496,0.0,324.585295990496,42.9925,42.9925,42.9925,0.0,42.9925,0.0009664,0.0,15.84601058,0.0
95,1,325.2475217534584,325.2475217534584,325.2475217534584,0.0,325.2475217534584,42.9969,42.9969,42.9969,0.0,42.9969,0.0002006,0.0,15.84366,0.0
96,1,326.972021314662,326.972021314662,326.972021314662,0.0,326.972021314662,42.9929,42.9929,42.9929,0.0,42.9929,0.00107,0.0,15.83754159,0.0
97,2,327.11305106491545,327.117066175183,327.11505862004924,0.002007555133786809,327.11505862004924,53.0415,53.0417,53.0416,9.999999999976694e-05,53.0416,0.00038040000000000003,6.259999999999998e-05,15.837034280000001,7.120000000249149e-06
98,1,327.124758060535,327.124758060535,327.124758060535,0.0,327.124758060535,42.9828,42.9828,42.9828,0.0,42.9828,0.0027535,0.0,15.83699988,0.0
99,1,328.10019926028326,328.10019926028326,328.10019926028326,0.0,328.10019926028326,53.0413,53.0413,53.0413,0.0,53.0413,0.0003404,0.0,15.83354102,0.0
100,1,328.4874188658614,328.4874188658614,328.4874188658614,0.0,328.4874188658614,53.1502,53.1502,53.1502,0.0,53.1502,8.6e-05,0.0,15.83216831,0.0
101,2,328.93844589938635,328.9852581333698,328.9618520163781,0.02340611699173678,328.9618520163781,53.1425,53.1504,53.14645,0.003949999999999676,53.14645,0.0006742,0.0005667000000000001,15.830486695,8.295499999988465e-05
102,1,329.47719860112284,329.47719860112284,329.47719860112284,0.0,329.47719860112284,53.1502,53.1502,53.1502,0.0,53.1502,9.23e-05,0.0,15.8286604,0.0
103,2,330.0282760946202,330.03811028356904,330.0331931890946,0.004917094474421901,330.0331931890946,53.1501,53.1503,53.1502,9.999999999976694e-05,53.1502,0.00038005,0.00027615,15.826690450000001,1.7419999999823688e-05
104,1,330.4561841854111,330.4561841854111,330.4561841854111,0.0,330.4561841854111,53.1506,53.1506,53.1506,0.0,53.1506,8.9e-05,0.0,15.82519202,0.0
105,1,330.99053781146904,330.99053781146904,330.99053781146904,0.0,330.99053781146904,53.1504,53.1504,53.1504,0.0,53.1504,0.0001048,0.0,15.82329943,0.0
106,1,330.9944853192619,330.9944853192619,330.9944853192619,0.0,330.9944853192619,53.0445,53.0445,53.0445,0.0,53.0445,0.0001086,0.0,15.82328545,0.0
107,1,331.61292092495296,331.61292092495296,331.61292092495296,0.0,331.61292092495296,53.151,53.151,53.151,0.0,53.151,8.35e-05,0.0,15.82109553,0.0
108,2,331.7132996975397,331.7553474881943,331.734323592867,0.02102389532728921,331.734323592867,42.9974,42.9976,42.9975,9.999999999976694e-05,42.9975,0.00017795000000000002,1.8500000000000043e-06,15.820665695,7.443500000015035e-05
109,1,331.92796867137986,331.92796867137986,331.92796867137986,0.0,331.92796867137986,97.6464,97.6464,97.6464,0.0,97.6464,0.0001154,0.0,15.81998012,0.0
110,25,331.90538837307304,332.31044747969736,332.10282818145186,0.10410217033100434,332.1004512520858,42.998,42.9987,42.998315999999996,0.00017816845961045812,42.9983,0.000182584,3.3000868837047307e-05,15.819361102800004,0.0003685210601039398
111,2,332.37241047001226,332.4222180789902,332.39731427450124,0.02490380448898577,332.39731427450124,53.1375,53.151,53.14425,0.006750000000000256,53.14425,0.00057775,0.00046405000000000003,15.81831867,8.814999999984252e-05
112,1,333.16233876123624,333.16233876123624,333.16233876123624,0.0,333.16233876123624,53.1511,53.1511,53.1511,0.0,53.1511,9.75e-05,0.0,15.81561116,0.0
113,1,333.2006309049266,333.2006309049266,333.2006309049266,0.0,333.2006309049266,97.6184,97.6184,97.6184,0.0,97.6184,0.0001042,0.0,15.81547566,0.0
114,1,333.438291806342,333.438291806342,333.438291806342,0.0,333.438291806342,97.6348,97.6348,97.6348,0.0,97.6348,0.0001029,0.0,15.81463472,0.0
115,1,333.7847541991059,333.7847541991059,333.7847541991059,0.0,333.7847541991059,53.1515,53.1515,53.1515,0.0,53.1515,0.0001431,0.0,15.81340893,0.0
116,1,333.8039272598726,333.8039272598726,333.8039272598726,0.0,333.8039272598726,97.6146,97.6146,97.6146,0.0,97.6146,0.0002117,0.0,15.8133411,0.0
117,1,334.0956613133121,334.0956613133121,334.0956613133121,0.0,334.0956613133121,97.284,97.284,97.284,0.0,97.284,0.0001526,0.0,15.81230907,0.0
118,1,334.4698656017781,334.4698656017781,334.4698656017781,0.0,334.4698656017781,53.1519,53.1519,53.1519,0.0,53.1519,0.0001547,0.0,15.81098546,0.0
119,1,334.7342270332483,334.7342270332483,334.7342270332483,0.0,334.7342270332483,53.1554,53.1554,53.1554,0.0,53.1554,0.0001301,0.0,15.81005049,0.0
120,16,334.8478745192815,335.16034155847956,335.03266109929456,0.0971078088959628,335.0346281231309,53.152,53.1574,53.155081249999995,0.001355645026362189,53.155199999999994,9.22375e-05,1.7999544265064046e-05,15.808995131875,0.0003433885769833709
121,24,334.9606049368995,335.3761888710924,335.1680794711439,0.12179219584299616,335.1315604011702,97.2825,97.2873,97.2848,0.0017983788996397982,97.28444999999999,0.00014035416666666667,1.9265556034165108e-05,15.80851628875,0.00043065124380904966
122,1,335.3056406375408,335.3056406375408,335.3056406375408,0.0,335.3056406375408,53.1519,53.1519,53.1519,0.0,53.1519,0.0001095,0.0,15.80802988,0.0
123,1,336.62941077725463,336.62941077725463,336.62941077725463,0.0,336.62941077725463,53.0478,53.0478,53.0478,0.0,53.0478,0.0006821,0.0,15.80335047,0.0
124,1,337.34010254146233,337.34010254146233,337.34010254146233,0.0,337.34010254146233,97.2853,97.2853,97.2853,0.0,97.2853,0.0001877,0.0,15.80083919,0.0
125,2,337.67481501357906,337.6949075818502,337.68486129771463,0.010046284135569294,337.68486129771463,97.6011,97.6408,97.62095,0.019849999999998147,97.62095,0.00010155,2.005e-05,15.7996212,3.549000000013791e-05
126,1,338.12878296758754,338.12878296758754,338.12878296758754,0.0,338.12878296758754,42.9853,42.9853,42.9853,0.0,42.9853,0.0025811,0.0,15.79805311,0.0
127,2,338.18029157246474,338.26404152730356,338.22216654988415,0.04187497741941115,338.22216654988415,53.0289,53.0421,53.0355,0.006599999999998829,53.0355,0.0007472000000000001,0.0002789,15.79772328,0.0001478999999999786
128,1,338.5119063095799,338.5119063095799,338.5119063095799,0.0,338.5119063095799,97.6294,97.6294,97.6294,0.0,97.6294,0.0001801,0.0,15.79669999,0.0
129,2,338.92421176750213,338.9849286483268,338.95457020791446,0.03035844041232849,338.95457020791446,53.045,53.0474,53.0462,0.001200000000000756,53.0462,0.0003583,0.0001103,15.795136825,0.00010719500000000437
130,1,339.4896322883087,339.4896322883087,339.4896322883087,0.0,339.4896322883087,53.0407,53.0407,53.0407,0.0,53.0407,0.0005049,0.0,15.79324772,0.0
131,1,340.13430826572403,340.13430826572403,340.13430826572403,0.0,340.13430826572403,53.0443,53.0443,53.0443,0.0,53.0443,0.0003404,0.0,15.79097211,0.0
132,1,340.5577815118695,340.5577815118695,340.5577815118695,0.0,340.5577815118695,53.0164,53.0164,53.0164,0.0,53.0164,0.0010364,0.0,15.78947761,0.0
133,1,340.7591367901523,340.7591367901523,340.7591367901523,0.0,340.7591367901523,53.0286,53.0286,53.0286,0.0,53.0286,0.001129,0.0,15.78876708,0.0
134,1,341.2913345897259,341.2913345897259,341.2913345897259,0.0,341.2913345897259,53.2162,53.2162,53.2162,0.0,53.2162,0.0001189,0.0,15.78688935,0.0
135,1,342.19925598173904,342.19925598173904,342.19925598173904,0.0,342.19925598173904,97.2834,97.2834,97.2834,0.0,97.2834,0.0001716,0.0,15.78368683,0.0
136,1,343.02046893733586,343.02046893733586,343.02046893733586,0.0,343.02046893733586,53.0404,53.0404,53.0404,0.0,53.0404,0.0009938,0.0,15.78079109,0.0
137,1,343.35325796314646,343.35325796314646,343.35325796314646,0.0,343.35325796314646,53.0423,53.0423,53.0423,0.0,53.0423,0.0011296,0.0,15.77961787,0.0
138,2,344.12766362079674,344.19977777569693,344.16372069824683,0.036057077450095676,344.16372069824683,53.0124,53.0345,53.02345,0.011050000000000892,53.02345,0.0006483,0.00012589999999999997,15.77676126,0.000127070000000451
139,1,344.7763520182816,344.7763520182816,344.7763520182816,0.0,344.7763520182816,53.0448,53.0448,53.0448,0.0,53.0448,2.24e-05,0.0,15.77460251,0.0
140,1,346.38187809482406,346.38187809482406,346.38187809482406,0.0,346.38187809482406,97.2855,97.2855,97.2855,0.0,97.2855,0.0001964,0.0,15.7689474,0.0
141,2,347.04291665220717,347.13854777618144,347.0907322141943,0.04781556198713588,347.0907322141943,42.9977,42.9995,42.998599999999996,0.0008999999999979025,42.998599999999996,0.0002143,1.1800000000000002e-05,15.766451695,0.00016832499999974715
142,1,347.1044394723094,347.1044394723094,347.1044394723094,0.0,347.1044394723094,97.2853,97.2853,97.2853,0.0,97.2853,0.0001926,0.0,15.76640344,0.0
143,7,347.24524448209104,347.3891024035838,347.33258377173075,0.05370264788375639,347.3365617502459,42.9974,42.999,42.998442857142855,0.0005948760803918123,42.9986,0.00016744285714285714,3.526754303657592e-05,15.765600344285714,0.00018903328413284493
144,1,347.41037293855607,347.41037293855607,347.41037293855607,0.0,347.41037293855607,53.0402,53.0402,53.0402,0.0,53.0402,0.0003044,0.0,15.76532653,0.0
145,20,347.5379996839847,347.931927306332,347.70892363359997,0.08626806911720673,347.6871339397135,42.9985,43.0004,42.99941,0.0005365631370115488,42.9994,0.000160025,3.317735485236881e-05,15.764275730999998,0.0003036154809275771
146,1,347.87306222778625,347.87306222778625,347.87306222778625,0.0,347.87306222778625,53.2113,53.2113,53.2113,0.0,53.2113,4.98e-05,0.0,15.76369806,0.0
147,1,347.93273715058876,347.93273715058876,347.93273715058876,0.0,347.93273715058876,53.0477,53.0477,53.0477,0.0,53.0477,0.0010013,0.0,15.76348805,0.0
148,1,348.06804992410343,348.06804992410343,348.06804992410343,0.0,348.06804992410343,53.1979,53.1979,53.1979,0.0,53.1979,0.000215,0.0,15.76301187,0.0
149,1,350.02954287694683,350.02954287694683,350.02954287694683,0.0,350.02954287694683,53.0447,53.0447,53.0447,0.0,53.0447,0.0003965,0.0,15.75611186,0.0
150,120,350.6537617575668,351.4040781709946,351.08328260743855,0.1475690637832507,351.10951048167544,97.2816,97.287,97.28398083333335,0.0009883737344184595,97.2839,0.00015737333333333333,6.530155528180184e-05,15.752407176666669,0.0005187248708280091
151,1,352.01506417197015,352.01506417197015,352.01506417197015,0.0,352.01506417197015,69.9971,69.9971,69.9971,0.0,69.9971,0.000357,0.0,15.74913245,0.0
152,3,352.3443637336004,352.4140601707495,352.37353312624145,0.029565131825274458,352.36217547437445,53.043,53.0534,53.04866666666667,0.004296768811820657,53.0496,0.0007999666666666667,0.0001267144383599947,15.747872926666666,0.00010387343655790533
153,1,353.02027077392086,353.02027077392086,353.02027077392086,0.0,353.02027077392086,53.0438,53.0438,53.0438,0.0,53.0438,0.0003799,0.0,15.74560096,0.0
154,1,353.1400044026477,353.1400044026477,353.1400044026477,0.0,353.1400044026477,53.045,53.045,53.045,0.0,53.045,0.0005854,0.0,15.7451804,0.0
155,1,354.4830510977945,354.4830510977945,354.4830510977945,0.0,354.4830510977945,53.0422,53.0422,53.0422,0.0,53.0422,0.0008363,0.0,15.74046428,0.0
156,1,354.8117384873758,354.8117384873758,354.8117384873758,0.0,354.8117384873758,53.0433,53.0433,53.0433,0.0,53.0433,0.0006369,0.0,15.73931045,0.0
157,1,355.4883057603829,355.4883057603829,355.4883057603829,0.0,355.4883057603829,53.0445,53.0445,53.0445,0.0,53.0445,0.0006238,0.0,15.73693586,0.0
