shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
34,26,334.1,337.34,335.21,0.4872371086031875,335.13,97.2825,97.2873,97.28478846153847,0.0017376657470651131,97.28444999999999,0.00014257692307692308,2.075159507664054e-05,15.808366891923075,0.0017230762067326052
35,9,336.63,340.76,339.1011111111111,1.2382733897061342,338.98,53.0164,53.0478,53.037911111111114,0.010191766224039044,53.0421,0.0006558888888888889,0.0003100428086730549,15.794615022222224,0.004371290487558137
36,3,337.67,338.51,337.95666666666665,0.3913509365717036,337.69,97.6011,97.6408,97.62376666666667,0.016689783967710686,97.6294,0.000128,4.0232656718972304e-05,15.798647463333333,0.00137737645014808
37,1,338.13,338.13,338.13,0.0,338.13,42.9853,42.9853,42.9853,0.0,42.9853,0.002581,0.0,15.79805311,0.0
38,1,341.29,341.29,341.29,0.0,341.29,53.2162,53.2162,53.2162,0.0,53.2162,0.000119,0.0,15.78688935,0.0
39,3,342.2,347.1,345.2266666666667,2.160267473151323,346.38,97.2834,97.2855,97.28473333333334,0.0009463379711061072,97.2853,0.000187,1.0677078252031307e-05,15.773012556666666,0.007618968281705119
40,7,343.02,347.93,344.9742857142857,1.7919092542621213,344.2,53.0124,53.0477,53.03747142857143,0.010922285774077233,53.0404,0.0006781428571428572,0.00038027299538674603,15.773906938571429,0.006313176060624377
41,29,347.04,347.93,347.5751724137931,0.22040121236376348,347.67,42.9974,43.0004,42.99912068965517,0.0007260565715322486,42.9992,0.0001655862068965517,3.5354868212199875e-05,15.764745531724138,0.0007768553133341513
42,2,347.87,348.07,347.97,0.09999999999999432,347.97,53.1979,53.2113,53.2046,0.006700000000002149,53.2046,0.0001325,8.25e-05,15.763354965,0.00034309499999984894
43,8,350.03,354.81,352.82375,1.3807691470698584,352.71500000000003,53.0422,53.0534,53.045625,0.0036203418346896854,53.04425,0.00065425,0.00019097365656027012,15.74628584125,0.004852541280982482
