shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
384,1,450.0407020989278,450.0407020989278,450.0407020989278,0.0,450.0407020989278,53.0466,53.0466,53.0466,0.0,53.0466,0.0003126,0.0,15.41085735,0.0
385,1,450.05297725122637,450.05297725122637,450.05297725122637,0.0,450.05297725122637,53.1594,53.1594,53.1594,0.0,53.1594,0.0001427,0.0,15.41081575,0.0
386,1,450.8049356280544,450.8049356280544,450.8049356280544,0.0,450.8049356280544,42.9938,42.9938,42.9938,0.0,42.9938,0.0018592,0.0,15.40826775,0.0
387,1,450.96581611337115,450.96581611337115,450.96581611337115,0.0,450.96581611337115,53.1592,53.1592,53.1592,0.0,53.1592,0.0001524,0.0,15.4077227,0.0
388,1,451.8741592919787,451.8741592919787,451.8741592919787,0.0,451.8741592919787,53.1597,53.1597,53.1597,0.0,53.1597,0.0001378,0.0,15.40464591,0.0
389,1,451.90432459320436,451.90432459320436,451.90432459320436,0.0,451.90432459320436,42.9989,42.9989,42.9989,0.0,42.9989,0.00017,0.0,15.40454375,0.0
390,1,451.98543240306753,451.98543240306753,451.98543240306753,0.0,451.98543240306753,53.1592,53.1592,53.1592,0.0,53.1592,0.0001373,0.0,15.40426907,0.0
391,1,452.09003928832954,452.09003928832954,452.09003928832954,0.0,452.09003928832954,42.999,42.999,42.999,0.0,42.999,0.0001438,0.0,15.40391482,0.0
392,1,452.31445045531837,452.31445045531837,452.31445045531837,0.0,452.31445045531837,53.1591,53.1591,53.1591,0.0,53.1591,0.0001527,0.0,15.4031549,0.0
393,1,452.5701277935641,452.5701277935641,452.5701277935641,0.0,452.5701277935641,53.1606,53.1606,53.1606,0.0,53.1606,0.0003257,0.0,15.40228918,0.0
394,1,452.97066188978806,452.97066188978806,452.97066188978806,0.0,452.97066188978806,42.9996,42.9996,42.9996,0.0,42.9996,0.0005057,0.0,15.40093314,0.0
395,3,453.59549061368216,453.77551719590156,453.6882675310356,0.07359939069695655,453.6937947835231,53.1551,53.1598,53.158199999999994,0.0021924111536547703,53.1597,0.0001391,1.66170595072253e-05,15.398504130000001,0.0002490931875155282
396,1,454.72463723300643,454.72463723300643,454.72463723300643,0.0,454.72463723300643,53.1596,53.1596,53.1596,0.0,53.1596,0.0001655,0.0,15.39499726,0.0
397,1,455.215592717047,455.215592717047,455.215592717047,0.0,455.215592717047,53.1608,53.1608,53.1608,0.0,53.1608,0.000177,0.0,15.39333643,0.0
398,1,455.2755895612827,455.2755895612827,455.2755895612827,0.0,455.2755895612827,97.2859,97.2859,97.2859,0.0,97.2859,0.0001629,0.0,15.39313349,0.0
399,1,456.62314888806486,456.62314888806486,456.62314888806486,0.0,456.62314888806486,97.2858,97.2858,97.2858,0.0,97.2858,0.0001706,0.0,15.38857653,0.0
400,1,456.64560516830534,456.64560516830534,456.64560516830534,0.0,456.64560516830534,53.1618,53.1618,53.1618,0.0,53.1618,0.0001445,0.0,15.38850061,0.0
401,1,457.71887686458103,457.71887686458103,457.71887686458103,0.0,457.71887686458103,42.9985,42.9985,42.9985,0.0,42.9985,0.0013148,0.0,15.38487283,0.0
