shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
356,1,433.7147174716647,433.7147174716647,433.7147174716647,0.0,433.7147174716647,42.994,42.994,42.994,0.0,42.994,0.0015306,0.0,15.46635158,0.0
357,1,433.91741872185776,433.91741872185776,433.91741872185776,0.0,433.91741872185776,53.1585,53.1585,53.1585,0.0,53.1585,0.0002184,0.0,15.46566053,0.0
358,1,433.99973255711484,433.99973255711484,433.99973255711484,0.0,433.99973255711484,53.0307,53.0307,53.0307,0.0,53.0307,0.0005015,0.0,15.46537992,0.0
359,1,434.34259333261343,434.34259333261343,434.34259333261343,0.0,434.34259333261343,53.0508,53.0508,53.0508,0.0,53.0508,0.0005573,0.0,15.46421119,0.0
360,1,434.35105150007166,434.35105150007166,434.35105150007166,0.0,434.35105150007166,53.1548,53.1548,53.1548,0.0,53.1548,0.0004589,0.0,15.46418236,0.0
361,1,435.2331159405376,435.2331159405376,435.2331159405376,0.0,435.2331159405376,53.0519,53.0519,53.0519,0.0,53.0519,0.0002212,0.0,15.4611763,0.0
362,1,438.0638744653761,438.0638744653761,438.0638744653761,0.0,438.0638744653761,42.985,42.985,42.985,0.0,42.985,0.0030368,0.0,15.4515357,0.0
363,1,438.35903220372984,438.35903220372984,438.35903220372984,0.0,438.35903220372984,53.1584,53.1584,53.1584,0.0,53.1584,0.0001376,0.0,15.45053107,0.0
364,1,438.4019616143423,438.4019616143423,438.4019616143423,0.0,438.4019616143423,97.2855,97.2855,97.2855,0.0,97.2855,0.0002286,0.0,15.45038496,0.0
365,1,440.1345255616161,440.1345255616161,440.1345255616161,0.0,440.1345255616161,43.0001,43.0001,43.0001,0.0,43.0001,0.0001446,0.0,15.44449011,0.0
366,1,441.4553835528186,441.4553835528186,441.4553835528186,0.0,441.4553835528186,53.1417,53.1417,53.1417,0.0,53.1417,0.0001898,0.0,15.43999856,0.0
367,1,441.63914957299767,441.63914957299767,441.63914957299767,0.0,441.63914957299767,53.0236,53.0236,53.0236,0.0,53.0236,0.000206,0.0,15.43937384,0.0
368,1,441.7195084483146,441.7195084483146,441.7195084483146,0.0,441.7195084483146,53.1597,53.1597,53.1597,0.0,53.1597,0.0003902,0.0,15.43910067,0.0
369,2,442.43705994825814,442.46251593524266,442.4497879417504,0.012727993492262613,442.4497879417504,42.9974,43.0003,42.998850000000004,0.0014500000000019497,42.998850000000004,0.0008566,0.0007306,15.436618545,4.3254999999575716e-05
370,1,442.68918798727555,442.68918798727555,442.68918798727555,0.0,442.68918798727555,53.1592,53.1592,53.1592,0.0,53.1592,0.0001856,0.0,15.435805,0.0
371,1,444.20612379764316,444.20612379764316,444.20612379764316,0.0,444.20612379764316,53.2153,53.2153,53.2153,0.0,53.2153,0.0003326,0.0,15.43065171,0.0
372,1,444.8771305849459,444.8771305849459,444.8771305849459,0.0,444.8771305849459,53.065,53.065,53.065,0.0,53.065,0.0003776,0.0,15.4283731,0.0
373,1,444.94209886300996,444.94209886300996,444.94209886300996,0.0,444.94209886300996,97.2846,97.2846,97.2846,0.0,97.2846,0.0001946,0.0,15.42815251,0.0
374,1,445.00717177513616,445.00717177513616,445.00717177513616,0.0,445.00717177513616,70.0009,70.0009,70.0009,0.0,70.0009,0.0002704,0.0,15.42793157,0.0
375,1,445.15607895569156,445.15607895569156,445.15607895569156,0.0,445.15607895569156,70.0015,70.0015,70.0015,0.0,70.0015,0.0002604,0.0,15.42742601,0.0
376,1,446.0240796040416,446.0240796040416,446.0240796040416,0.0,446.0240796040416,53.1264,53.1264,53.1264,0.0,53.1264,9.33e-05,0.0,15.42447958,0.0
377,1,446.62154423156153,446.62154423156153,446.62154423156153,0.0,446.62154423156153,53.1594,53.1594,53.1594,0.0,53.1594,0.0001298,0.0,15.42245203,0.0
